SalesOrder ID,Order Date,Expected Shipment Date,SalesOrder Number,Status,Custom Status,Customer ID,Sales Channel,Customer Name,PurchaseOrder,Template Name,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Entity Discount Amount,Entity Discount Percent,Item Name,Product ID,SKU,UPC,MPN,EAN,ISBN,Kit Combo Item Name,Account,Item Desc,QuantityOrdered,QuantityInvoiced,QuantityPacked,QuantityCancelled,Usage unit,Item Price,Discount,Discount Amount,Item Total,SubTotal,Total,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Amount,Adjustment,Adjustment Description,Sales Person,Payment Terms,Payment Terms Label,Notes,Terms & Conditions,Delivery Method,Source,Billing Address,Billing Street2,Billing City,Billing State,Billing Country,Billing Code,Billing Fax,Billing Phone,Shipping Address,Shipping Street2,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Fax,Shipping Phone
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,womens underwear-2-3XL,3645827000000075325,,,,,,,Sales,,48.00,48.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys underwear-toddler,3645827000000075423,,,,,,,Sales,,93.00,93.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys underwear-small,3645827000000075425,,,,,,,Sales,,108.00,108.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys underwear-medium,3645827000000075427,,,,,,,Sales,,156.00,156.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys underwear-large,3645827000000075429,,,,,,,Sales,,195.00,195.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys underwear-XL,3645827000000075431,,,,,,,Sales,,87.00,87.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls socks-toddler,3645827000000075295,,,,,,,Sales,,90.00,90.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls socks-small,3645827000000080202,,,,,,,Sales,,42.00,42.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls socks-medium,3645827000000081185,,,,,,,Sales,,129.00,129.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls socks-large,3645827000000081210,,,,,,,Sales,,96.00,96.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls underwear-toddler,3645827000000080089,,,,,,,Sales,,81.00,81.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls underwear-small,3645827000000075469,,,,,,,Sales,,72.00,72.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls underwear-medium,3645827000000075471,,,,,,,Sales,,171.00,171.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls underwear-large,3645827000000075473,,,,,,,Sales,,105.00,105.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls underwear-XL,3645827000000080069,,,,,,,Sales,,75.00,75.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys socks-small,3645827000000075275,,,,,,,Sales,,78.00,78.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys socks-toddler,3645827000000080177,,,,,,,Sales,,78.00,78.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys socks-medium,3645827000000080155,,,,,,,Sales,,114.00,114.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263021,2024-01-02,,SO-00141,invoiced,,3645827000000263011,direct_sales,Lighthouse Church,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys socks-large,3645827000000080168,,,,,,,Sales,,72.00,72.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263273,2023-12-18,,SO-00142,invoiced,,3645827000000263263,direct_sales,Diamond Path Elementary,,Standard Template,USD,1.00,item_level,true,0.0,0.00,Bombas,3645827000000075750,843629119162,,,,,,General Income,,24.00,24.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263273,2023-12-18,,SO-00142,invoiced,,3645827000000263263,direct_sales,Diamond Path Elementary,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys underwear-small,3645827000000075425,,,,,,,Sales,,15.00,15.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263273,2023-12-18,,SO-00142,invoiced,,3645827000000263263,direct_sales,Diamond Path Elementary,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys underwear-medium,3645827000000075427,,,,,,,Sales,,15.00,15.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263273,2023-12-18,,SO-00142,invoiced,,3645827000000263263,direct_sales,Diamond Path Elementary,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys underwear-large,3645827000000075429,,,,,,,Sales,,18.00,18.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263273,2023-12-18,,SO-00142,invoiced,,3645827000000263263,direct_sales,Diamond Path Elementary,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys underwear-XL,3645827000000075431,,,,,,,Sales,,3.00,3.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263273,2023-12-18,,SO-00142,invoiced,,3645827000000263263,direct_sales,Diamond Path Elementary,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls underwear-small,3645827000000075469,,,,,,,Sales,,15.00,15.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263273,2023-12-18,,SO-00142,invoiced,,3645827000000263263,direct_sales,Diamond Path Elementary,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls underwear-medium,3645827000000075471,,,,,,,Sales,,15.00,15.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263273,2023-12-18,,SO-00142,invoiced,,3645827000000263263,direct_sales,Diamond Path Elementary,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls underwear-large,3645827000000075473,,,,,,,Sales,,15.00,15.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,Bombas,3645827000000075750,843629119162,,,,,,General Income,,2000.00,2000.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,womens underwear-small,3645827000000075315,,,,,,,Sales,,96.00,96.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,womens underwear-medium,3645827000000075317,,,,,,,Sales,,3.00,3.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,womens underwear-XL,3645827000000080210,,,,,,,Sales,,51.00,51.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,womens underwear-2-3XL,3645827000000075325,,,,,,,Sales,,138.00,138.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,womens underwear-4XL-5XL,3645827000000086186,,,,,,,Sales,,12.00,12.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,mens socks,3645827000000075175,,,,,,,Sales,,55.00,55.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys underwear-toddler,3645827000000075423,,,,,,,Sales,,63.00,63.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys underwear-small,3645827000000075425,,,,,,,Sales,,96.00,96.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys underwear-medium,3645827000000075427,,,,,,,Sales,,21.00,21.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys underwear-large,3645827000000075429,,,,,,,Sales,,84.00,84.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys socks-toddler,3645827000000080177,,,,,,,Sales,,30.00,30.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys socks-small,3645827000000075275,,,,,,,Sales,,111.00,111.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys socks-medium,3645827000000080155,,,,,,,Sales,,21.00,21.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,boys socks-large,3645827000000080168,,,,,,,Sales,,3.00,3.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls underwear-toddler,3645827000000080089,,,,,,,Sales,,180.00,180.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls underwear-small,3645827000000075469,,,,,,,Sales,,192.00,192.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls underwear-medium,3645827000000075471,,,,,,,Sales,,120.00,120.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls underwear-large,3645827000000075473,,,,,,,Sales,,117.00,117.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls underwear-XL,3645827000000080069,,,,,,,Sales,,90.00,90.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls socks-toddler,3645827000000075295,,,,,,,Sales,,48.00,48.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls socks-medium,3645827000000081185,,,,,,,Sales,,3.00,3.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000263381,2023-12-18,,SO-00143,invoiced,,3645827000000263371,direct_sales,Toys for Tots,,Standard Template,USD,1.00,item_level,true,0.0,0.00,girls socks-large,3645827000000081210,,,,,,,Sales,,6.00,6.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264029,2023-12-18,,SO-00144,invoiced,,3645827000000264019,direct_sales,Life Rebuilders,,Standard Template,USD,1.00,item_level,true,0.0,0.00,mens underwear-small,3645827000000075379,,,,,,,Sales,,15.00,15.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264029,2023-12-18,,SO-00144,invoiced,,3645827000000264019,direct_sales,Life Rebuilders,,Standard Template,USD,1.00,item_level,true,0.0,0.00,mens underwear-medium,3645827000000075381,,,,,,,Sales,,15.00,15.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264029,2023-12-18,,SO-00144,invoiced,,3645827000000264019,direct_sales,Life Rebuilders,,Standard Template,USD,1.00,item_level,true,0.0,0.00,mens underwear-large,3645827000000075383,,,,,,,Sales,,15.00,15.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264029,2023-12-18,,SO-00144,invoiced,,3645827000000264019,direct_sales,Life Rebuilders,,Standard Template,USD,1.00,item_level,true,0.0,0.00,mens underwear-XL,3645827000000075385,,,,,,,Sales,,15.00,15.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264029,2023-12-18,,SO-00144,invoiced,,3645827000000264019,direct_sales,Life Rebuilders,,Standard Template,USD,1.00,item_level,true,0.0,0.00,mens underwear-2XL,3645827000000075387,,,,,,,Sales,,15.00,15.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264029,2023-12-18,,SO-00144,invoiced,,3645827000000264019,direct_sales,Life Rebuilders,,Standard Template,USD,1.00,item_level,true,0.0,0.00,mens underwear-3XL,3645827000000080114,,,,,,,Sales,,15.00,15.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264029,2023-12-18,,SO-00144,invoiced,,3645827000000264019,direct_sales,Life Rebuilders,,Standard Template,USD,1.00,item_level,true,0.0,0.00,womens underwear-small,3645827000000075315,,,,,,,Sales,,30.00,30.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264029,2023-12-18,,SO-00144,invoiced,,3645827000000264019,direct_sales,Life Rebuilders,,Standard Template,USD,1.00,item_level,true,0.0,0.00,womens underwear-medium,3645827000000075317,,,,,,,Sales,,60.00,60.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264029,2023-12-18,,SO-00144,invoiced,,3645827000000264019,direct_sales,Life Rebuilders,,Standard Template,USD,1.00,item_level,true,0.0,0.00,womens underwear-large,3645827000000075319,,,,,,,Sales,,60.00,60.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264029,2023-12-18,,SO-00144,invoiced,,3645827000000264019,direct_sales,Life Rebuilders,,Standard Template,USD,1.00,item_level,true,0.0,0.00,womens underwear-XL,3645827000000080210,,,,,,,Sales,,60.00,60.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264029,2023-12-18,,SO-00144,invoiced,,3645827000000264019,direct_sales,Life Rebuilders,,Standard Template,USD,1.00,item_level,true,0.0,0.00,womens underwear-2-3XL,3645827000000075325,,,,,,,Sales,,60.00,60.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264029,2023-12-18,,SO-00144,invoiced,,3645827000000264019,direct_sales,Life Rebuilders,,Standard Template,USD,1.00,item_level,true,0.0,0.00,Bombas,3645827000000075750,843629119162,,,,,,General Income,,200.00,200.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264159,2023-12-18,,SO-00145,invoiced,,3645827000000264019,direct_sales,Life Rebuilders,,Standard Template,USD,1.00,item_level,true,0.0,0.00,mens socks,3645827000000075175,,,,,,,Sales,,60.00,60.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264159,2023-12-18,,SO-00145,invoiced,,3645827000000264019,direct_sales,Life Rebuilders,,Standard Template,USD,1.00,item_level,true,0.0,0.00,womens socks,3645827000000075235,,,,,,,Sales,,60.00,60.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264219,2023-12-19,,SO-00146,invoiced,,3645827000000264209,direct_sales,Bridge of Hope,,Standard Template,USD,1.00,item_level,true,0.0,0.00,mens underwear-small,3645827000000075379,,,,,,,Sales,,15.00,15.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264219,2023-12-19,,SO-00146,invoiced,,3645827000000264209,direct_sales,Bridge of Hope,,Standard Template,USD,1.00,item_level,true,0.0,0.00,mens underwear-medium,3645827000000075381,,,,,,,Sales,,15.00,15.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264219,2023-12-19,,SO-00146,invoiced,,3645827000000264209,direct_sales,Bridge of Hope,,Standard Template,USD,1.00,item_level,true,0.0,0.00,mens underwear-large,3645827000000075383,,,,,,,Sales,,15.00,15.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
3645827000000264219,2023-12-19,,SO-00146,invoiced,,3645827000000264209,direct_sales,Bridge of Hope,,Standard Template,USD,1.00,item_level,true,0.0,0.00,mens underwear-XL,3645827000000075385,,,,,,,Sales,,15.00,15.00,0.00,0.00,pairs,0.00,0.00,0.000,0.00,0.00,0.00,0.00,,,0.00,Adjustment,,0,Due on Receipt,,,,1,,,,,,,,,,,,,,,,
